split,group_id,class_name,source_group_image,original_path,split_dataset_path
train,group_4717,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4717\ok__cell2263.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2263.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2263.png
train,group_9058,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9058\ok__rot3_cell2540.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2540.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2540.png
train,group_1778,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1778\Bgrade__mirrv_cell0435.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0435.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0435.png
train,group_3455,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3455\ok__cell0101.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0101.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0101.png
train,group_0752,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0752\Bgrade__cell0404.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0404.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0404.png
train,group_6422,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6422\ok__mirrv_cell0092.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0092.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0092.png
train,group_7795,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7795\ok__mirrv_cell2613.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2613.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2613.png
train,group_9221,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9221\ok__rot_cell0207.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0207.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0207.png
train,group_5271,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5271\ok__mirrh_cell0766.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0766.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0766.png
train,group_8546,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8546\ok__rot3_cell1683.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1683.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1683.png
train,group_3556,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3556\ok__cell0311.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0311.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0311.png
train,group_5912,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5912\ok__mirrh_cell1845.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1845.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1845.png
train,group_0469,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0469\ok__rot2_cell0901.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0901.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0901.png
train,group_1546,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1546\Bgrade__mirrh_cell1629.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1629.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1629.png
train,group_5514,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5514\ok__mirrh_cell1195.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1195.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1195.png
train,group_6714,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6714\ok__mirrv_cell0839.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0839.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0839.png
train,group_1026,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1026\Bgrade__cell1639.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1639.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1639.png
train,group_9151,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9151\ok__rot_cell0093.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0093.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0093.png
train,group_5311,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5311\ok__mirrh_cell0833.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0833.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0833.png
train,group_0774,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0774\Bgrade__cell0442.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0442.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0442.png
train,group_5840,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5840\ok__mirrh_cell1718.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1718.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1718.png
train,group_7832,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7832\ok__rot2_cell0087.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0087.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0087.png
train,group_5870,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5870\ok__mirrh_cell1788.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1788.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1788.png
train,group_0642,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0642\Bgrade__cell0224.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0224.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0224.png
train,group_8832,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8832\ok__rot3_cell2177.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2177.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2177.png
train,group_2923,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2923\Bgrade__rot3_cell1771.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1771.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1771.png
train,group_7802,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7802\ok__mirrv_cell2622.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2622.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2622.png
train,group_1109,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1109\Bgrade__cell2548.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell2548.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell2548.png
train,group_4582,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4582\ok__cell2117.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2117.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2117.png
train,group_4865,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4865\ok__cell2498.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2498.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2498.png
train,group_1421,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1421\Bgrade__mirrh_cell0654.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell0654.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell0654.png
train,group_2971,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2971\Bgrade__rot_cell0013.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0013.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0013.png
train,group_7446,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7446\ok__mirrv_cell2067.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2067.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2067.png
train,group_5991,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5991\ok__mirrh_cell1959.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1959.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1959.png
train,group_6823,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6823\ok__mirrv_cell1032.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1032.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1032.png
train,group_1681,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1681\Bgrade__mirrv_cell0248.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0248.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0248.png
train,group_5868,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5868\ok__mirrh_cell1786.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1786.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1786.png
train,group_0634,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0634\Bgrade__cell0206.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0206.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0206.png
train,group_4051,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4051\ok__cell1273.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1273.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1273.png
train,group_2167,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2167\Bgrade__rot2_cell0307.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0307.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0307.png
train,group_7130,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7130\ok__mirrv_cell1486.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1486.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1486.png
train,group_6128,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6128\ok__mirrh_cell2211.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell2211.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell2211.png
train,group_4557,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4557\ok__cell2085.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2085.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2085.png
train,group_7494,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7494\ok__mirrv_cell2143.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2143.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2143.png
train,group_6559,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6559\ok__mirrv_cell0540.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0540.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0540.png
train,group_5014,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5014\ok__mirrh_cell0069.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0069.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0069.png
train,group_2684,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2684\Bgrade__rot3_cell0440.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0440.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0440.png
train,group_3300,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3300\Bgrade__rot_cell0891.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0891.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0891.png
train,group_2517,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2517\Bgrade__rot3_cell0003.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0003.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0003.png
train,group_1173,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1173\Bgrade__mirrh_cell0021.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell0021.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell0021.png
train,group_3419,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3419\ok__cell0004.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0004.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0004.png
train,group_5689,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5689\ok__mirrh_cell1448.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1448.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1448.png
train,group_7696,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7696\ok__mirrv_cell2451.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2451.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2451.png
train,group_6680,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6680\ok__mirrv_cell0778.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0778.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0778.png
train,group_8065,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8065\ok__rot2_cell0736.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0736.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0736.png
train,group_7862,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7862\ok__rot2_cell0134.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0134.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0134.png
train,group_5098,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5098\ok__mirrh_cell0209.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0209.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0209.png
train,group_2615,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2615\Bgrade__rot3_cell0305.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0305.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0305.png
train,group_6816,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6816\ok__mirrv_cell1024.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1024.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1024.png
train,group_3886,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3886\ok__cell1028.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1028.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1028.png
train,group_6535,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6535\ok__mirrv_cell0339.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0339.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0339.png
train,group_3827,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3827\ok__cell0945.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0945.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0945.png
train,group_9302,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9302\ok__rot_cell0560.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0560.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0560.png
train,group_0816,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0816\Bgrade__cell0595.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0595.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0595.png
train,group_2132,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2132\Bgrade__rot2_cell0246.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0246.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0246.png
train,group_7648,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7648\ok__mirrv_cell2379.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2379.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2379.png
train,group_3258,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3258\Bgrade__rot_cell0794.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0794.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0794.png
train,group_3888,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3888\ok__cell1031.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1031.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1031.png
train,group_8607,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8607\ok__rot3_cell1797.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1797.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1797.png
train,group_4437,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4437\ok__cell1874.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1874.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1874.png
train,group_8270,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8270\ok__rot3_cell1220.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1220.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1220.png
train,group_0180,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0180\Bgrade__cell0218.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0218.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0218.png
train,group_9316,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9316\ok__rot_cell0583.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0583.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0583.png
train,group_8711,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8711\ok__rot3_cell1946.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1946.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1946.png
train,group_2907,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2907\Bgrade__rot3_cell1650.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1650.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1650.png
train,group_7594,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7594\ok__mirrv_cell2274.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2274.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2274.png
train,group_1158,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1158\Bgrade__img389_box0_cls1_conf0.95.jpg,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\img389_box0_cls1_conf0.95.jpg,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__img389_box0_cls1_conf0.95.jpg
train,group_7047,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7047\ok__mirrv_cell1367.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1367.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1367.png
train,group_1533,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1533\Bgrade__mirrh_cell1502.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1502.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1502.png
